"111111110000000"
ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID	Description
55750_at	0.0106701	1.44e-04	-5.24	0.0822	-6.42e-01	55750	acylglycerol kinase
292_at	0.0106701	1.46e-04	-5.23	0.06851	-4.45e-01	292	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5
8195_at	0.0106701	1.46e-04	-5.23	0.06762	-5.70e-01	8195	McKusick-Kaufman syndrome
11234_at	0.0106701	1.46e-04	-5.23	0.06499	-1.71	11234	Hermansky-Pudlak syndrome 5
5436_at	0.0106701	1.46e-04	-5.23	0.06406	-6.74e-01	5436	polymerase (RNA) II (DNA directed) polypeptide G
3394_at	0.0106701	1.47e-04	5.23	0.06329	1.70	3394	interferon regulatory factor 8
23475_at	0.0110183	1.52e-04	-5.21	0.02267	-6.65e-01	23475	quinolinate phosphoribosyltransferase
55671_at	0.0110183	1.53e-04	5.21	0.01778	5.57e-01	55671	SMEK homolog 1, suppressor of mek1 (Dictyostelium)
114915_at	0.0110183	1.53e-04	5.21	0.01749	6.52e-01	114915	non-protein coding RNA 219
81572_at	0.0112183	1.57e-04	-5.19	-0.00531	-3.82e-01	81572	p53 and DNA-damage regulated 1
10069_at	0.0113045	1.59e-04	-5.19	-0.01908	-4.46e-01	10069	RWD domain containing 2B
4905_at	0.0113045	1.60e-04	-5.18	-0.02433	-5.45e-01	4905	N-ethylmaleimide-sensitive factor
175_at	0.0113045	1.60e-04	-5.18	-0.03027	-6.42e-01	175	aspartylglucosaminidase
7485_at	0.0113045	1.61e-04	-5.18	-0.03243	-4.38e-01	7485	tryptophan rich basic protein
79631_at	0.0113045	1.61e-04	-5.18	-0.03358	-5.56e-01	79631	elongation factor Tu GTP binding domain containing 1
4719_at	0.0113223	1.63e-04	-5.17	-0.0462	-6.55e-01	4719	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)
79869_at	0.0113223	1.63e-04	5.17	-0.04723	4.67e-01	79869	cleavage and polyadenylation specific factor 7, 59kDa
84962_at	0.0113223	1.63e-04	-5.17	-0.04767	-1.67	84962	jub, ajuba homolog (Xenopus laevis)
387763_at	0.0113223	1.64e-04	5.17	-0.05315	1.79	387763	protein Ag2 homolog
51699_at	0.0113223	1.65e-04	-5.16	-0.05821	-4.12e-01	51699	vacuolar protein sorting 29 homolog (S. cerevisiae)
66005_at	0.0113223	1.65e-04	-5.16	-0.05908	-8.85e-01	66005	chitinase domain containing 1
135932_at	0.0113391	1.67e-04	-5.16	-0.07166	-1.04	135932	transmembrane protein 139
23412_at	0.0113391	1.67e-04	-5.16	-0.07301	-3.74e-01	23412	COMM domain containing 3
4720_at	0.0113391	1.68e-04	-5.15	-0.0786	-4.81e-01	4720	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)
51264_at	0.0113391	1.68e-04	-5.15	-0.07967	-3.73e-01	51264	mitochondrial ribosomal protein L27
51389_at	0.0113391	1.69e-04	-5.15	-0.0833	-3.79e-01	51389	RWD domain containing 1
26269_at	0.0113391	1.69e-04	-5.15	-0.08396	-1.03	26269	F-box protein 8
131544_at	0.011341	1.70e-04	-5.15	-0.0911	-5.68e-01	131544	beta-gamma crystallin domain containing 3
6742_at	0.011341	1.70e-04	-5.15	-0.09179	-2.92e-01	6742	single-stranded DNA binding protein 1
5184_at	0.0114005	1.72e-04	-5.14	-0.10103	-8.34e-01	5184	peptidase D
84300_at	0.0115467	1.75e-04	-5.13	-0.12052	-7.41e-01	84300	chromosome 6 open reading frame 125
10081_at	0.0115467	1.75e-04	5.13	-0.12183	8.90e-01	10081	programmed cell death 7
23130_at	0.011582	1.76e-04	5.13	-0.12877	9.79e-01	23130	ATG2 autophagy related 2 homolog A (S. cerevisiae)
678_at	0.0116277	1.78e-04	5.12	-0.13661	1.13	678	zinc finger protein 36, C3H type-like 2
687_at	0.0116405	1.79e-04	5.12	-0.14442	8.02e-01	687	Kruppel-like factor 9
56935_at	0.0116405	1.79e-04	-5.12	-0.14521	-6.21e-01	56935	chromosome 11 open reading frame 75
53916_at	0.0116775	1.80e-04	-5.11	-0.15223	-3.10e-01	53916	RAB4B, member RAS oncogene family
833_at	0.0117256	1.82e-04	-5.11	-0.16155	-6.36e-01	833	cysteinyl-tRNA synthetase
10130_at	0.0117256	1.83e-04	-5.11	-0.16566	-6.04e-01	10130	protein disulfide isomerase family A, member 6
56892_at	0.0117256	1.83e-04	5.11	-0.16818	1.61	56892	chromosome 8 open reading frame 4
3398_at	0.0117256	1.84e-04	5.10	-0.17367	7.15e-01	3398	inhibitor of DNA binding 2, dominant negative helix-loop-helix protein
388962_at	0.0117256	1.84e-04	-5.10	-0.17486	-7.34e-01	388962	bolA homolog 3 (E. coli)
9314_at	0.0117899	1.86e-04	5.10	-0.18417	1.56	9314	Kruppel-like factor 4 (gut)
57211_at	0.0118613	1.88e-04	5.09	-0.19405	4.76e-01	57211	G protein-coupled receptor 126
255967_at	0.0118955	1.89e-04	5.09	-0.20064	4.65e-01	255967	PAN3 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)
4615_at	0.0120035	1.91e-04	-5.08	-0.21362	-4.53e-01	4615	myeloid differentiation primary response gene (88)
3557_at	0.0121559	1.95e-04	5.07	-0.23028	1.77	3557	interleukin 1 receptor antagonist
55902_at	0.0123988	2.00e-04	-5.06	-0.25761	-1.05	55902	acyl-CoA synthetase short-chain family member 2
29947_at	0.0123988	2.00e-04	-5.06	-0.25794	-1.36	29947	DNA (cytosine-5-)-methyltransferase 3-like
55726_at	0.012464	2.02e-04	-5.05	-0.26692	-3.45e-01	55726	chromosome 12 open reading frame 11
147007_at	0.0124793	2.02e-04	-5.05	-0.27172	-3.34e-01	147007	transmembrane protein 199
11319_at	0.0124999	2.04e-04	-5.05	-0.27719	-4.08e-01	11319	ecdysoneless homolog (Drosophila)
23357_at	0.0124999	2.04e-04	5.04	-0.28047	3.77e-01	23357	angel homolog 1 (Drosophila)
8647_at	0.0125263	2.05e-04	5.04	-0.28616	1.51	8647	ATP-binding cassette, sub-family B (MDR/TAP), member 11
55664_at	0.0125833	2.07e-04	5.04	-0.29434	9.46e-01	55664	cell division cycle 37 homolog (S. cerevisiae)-like 1
1612_at	0.0126174	2.08e-04	5.03	-0.30062	6.17e-01	1612	death-associated protein kinase 1
88745_at	0.0127299	2.11e-04	-5.03	-0.31329	-6.55e-01	88745	chromosome 6 open reading frame 153
10989_at	0.0127378	2.12e-04	-5.02	-0.3187	-3.50e-01	10989	inner membrane protein, mitochondrial
9570_at	0.0127378	2.12e-04	-5.02	-0.32176	-4.44e-01	9570	golgi SNAP receptor complex member 2
10440_at	0.0127378	2.14e-04	-5.02	-0.32729	-6.67e-01	10440	translocase of inner mitochondrial membrane 17 homolog A (yeast)
92002_at	0.0127378	2.14e-04	-5.02	-0.33101	-5.25e-01	92002	family with sequence similarity 58, member A
9550_at	0.0127378	2.14e-04	-5.02	-0.33107	-3.64e-01	9550	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1
9592_at	0.0128069	2.16e-04	5.01	-0.34041	1.98	9592	immediate early response 2
6595_at	0.0128069	2.17e-04	5.01	-0.34346	4.77e-01	6595	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
158_at	0.0128913	2.19e-04	-5.01	-0.35363	-2.86e-01	158	adenylosuccinate lyase
3017_at	0.0130276	2.22e-04	-5.00	-0.36925	-1.18	3017	histone cluster 1, H2bd
7057_at	0.0130276	2.23e-04	5.00	-0.37124	1.91	7057	thrombospondin 1
8835_at	0.0130575	2.24e-04	4.99	-0.37696	3.05	8835	suppressor of cytokine signaling 2
57665_at	0.0130592	2.25e-04	-4.99	-0.38041	-3.36e-01	57665	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)
4233_at	0.0131136	2.26e-04	4.99	-0.38804	5.27e-01	4233	met proto-oncogene (hepatocyte growth factor receptor)
6137_at	0.013262	2.30e-04	4.98	-0.40301	3.33e-01	6137	ribosomal protein L13
1543_at	0.0132928	2.31e-04	4.98	-0.40871	2.81	1543	cytochrome P450, family 1, subfamily A, polypeptide 1
9296_at	0.0134601	2.35e-04	-4.97	-0.42495	-4.15e-01	9296	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F
9131_at	0.0134765	2.36e-04	-4.96	-0.43162	-5.91e-01	9131	apoptosis-inducing factor, mitochondrion-associated, 1
51637_at	0.0134765	2.36e-04	-4.96	-0.43274	-2.05e-01	51637	chromosome 14 open reading frame 166
23390_at	0.013515	2.39e-04	4.96	-0.44401	2.93e-01	23390	zinc finger, DHHC-type containing 17
154467_at	0.013515	2.39e-04	-4.96	-0.4453	-9.48e-01	154467	chromosome 6 open reading frame 129
9611_at	0.013515	2.39e-04	4.96	-0.44543	1.63	9611	nuclear receptor corepressor 1
25901_at	0.0135979	2.42e-04	-4.95	-0.45499	-4.28e-01	25901	coiled-coil domain containing 28A
2091_at	0.013822	2.47e-04	4.94	-0.47621	2.96e-01	2091	fibrillarin
51805_at	0.013822	2.47e-04	-4.94	-0.47889	-4.46e-01	51805	coenzyme Q3 homolog, methyltransferase (S. cerevisiae)
220988_at	0.013822	2.48e-04	4.94	-0.48152	3.67e-01	220988	heterogeneous nuclear ribonucleoprotein A3
51635_at	0.0139188	2.51e-04	-4.93	-0.49476	-1.07	51635	dehydrogenase/reductase (SDR family) member 7
4702_at	0.0139188	2.51e-04	-4.93	-0.49511	-4.64e-01	4702	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa
8608_at	0.0141855	2.57e-04	-4.92	-0.5191	-7.17e-01	8608	retinol dehydrogenase 16 (all-trans)
65084_at	0.0141855	2.58e-04	-4.92	-0.52107	-7.01e-01	65084	transmembrane protein 135
7511_at	0.0143063	2.61e-04	-4.91	-0.53684	-4.68e-01	7511	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble
51645_at	0.0143063	2.62e-04	-4.91	-0.53949	-6.88e-01	51645	peptidylprolyl isomerase (cyclophilin)-like 1
56900_at	0.0143063	2.63e-04	-4.91	-0.54195	-4.88e-01	56900	transmembrane protein 167B
54407_at	0.0143063	2.63e-04	4.90	-0.54237	1.47	54407	solute carrier family 38, member 2
134526_at	0.0144113	2.66e-04	-4.90	-0.55304	-9.02e-01	134526	acyl-CoA thioesterase 12
203427_at	0.0147402	2.72e-04	-4.89	-0.5795	-7.98e-01	203427	solute carrier family 25, member 43
57600_at	0.0147474	2.74e-04	4.88	-0.58615	7.80e-01	57600	folliculin interacting protein 2
27067_at	0.0147474	2.74e-04	-4.88	-0.58616	-4.84e-01	27067	staufen, RNA binding protein, homolog 2 (Drosophila)
114299_at	0.0148568	2.77e-04	4.88	-0.59687	4.38e-01	114299	paralemmin 2
10197_at	0.01486	2.79e-04	-4.87	-0.60305	-3.24e-01	10197	proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)
10617_at	0.01486	2.79e-04	-4.87	-0.6032	-4.34e-01	10617	STAM binding protein
79639_at	0.0149721	2.82e-04	-4.87	-0.61452	-6.69e-01	79639	transmembrane protein 53
51382_at	0.0149721	2.83e-04	-4.87	-0.61705	-4.28e-01	51382	ATPase, H+ transporting, lysosomal 34kDa, V1 subunit D
6993_at	0.0150461	2.85e-04	-4.86	-0.62517	-5.66e-01	6993	dynein, light chain, Tctex-type 1
8565_at	0.0151019	2.87e-04	-4.86	-0.63202	-4.91e-01	8565	tyrosyl-tRNA synthetase
55827_at	0.0152791	2.91e-04	4.85	-0.64709	3.49e-01	55827	DDB1 and CUL4 associated factor 6
145567_at	0.0153327	2.93e-04	-4.85	-0.65511	-9.18e-01	145567	tetratricopeptide repeat domain 7B
84888_at	0.0153327	2.94e-04	-4.84	-0.65942	-5.46e-01	84888	signal peptide peptidase-like 2A
5695_at	0.0153327	2.95e-04	-4.84	-0.66084	-2.84e-01	5695	proteasome (prosome, macropain) subunit, beta type, 7
11215_at	0.0153327	2.96e-04	4.84	-0.66461	4.70e-01	11215	A kinase (PRKA) anchor protein 11
92856_at	0.0153327	2.96e-04	-4.84	-0.6656	-4.35e-01	92856	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast)
9518_at	0.0153407	2.97e-04	4.84	-0.66909	1.88	9518	growth differentiation factor 15
6773_at	0.0153459	2.98e-04	4.84	-0.67238	2.49e-01	6773	signal transducer and activator of transcription 2, 113kDa
4478_at	0.015551	3.04e-04	-4.83	-0.69246	-6.75e-01	4478	moesin
134218_at	0.015551	3.06e-04	4.82	-0.69827	4.55e-01	134218	DnaJ (Hsp40) homolog, subfamily C, member 21
137682_at	0.015551	3.06e-04	-4.82	-0.69921	-6.51e-01	137682	chromosome 8 open reading frame 38
3303_at	0.015551	3.06e-04	4.82	-0.69924	1.49	3303	heat shock 70kDa protein 1A
6728_at	0.015551	3.07e-04	-4.82	-0.70411	-6.52e-01	6728	signal recognition particle 19kDa
1020_at	0.015551	3.08e-04	-4.82	-0.70548	-9.99e-01	1020	cyclin-dependent kinase 5
7818_at	0.015551	3.09e-04	-4.82	-0.70835	-2.84e-01	7818	death associated protein 3
51371_at	0.015551	3.09e-04	-4.82	-0.70936	-3.69e-01	51371	proteasome maturation protein
2339_at	0.0156561	3.14e-04	-4.81	-0.72467	-4.34e-01	2339	farnesyltransferase, CAAX box, alpha
9577_at	0.0156561	3.15e-04	-4.81	-0.72977	-2.42e-01	9577	brain and reproductive organ-expressed (TNFRSF1A modulator)
5684_at	0.0156561	3.15e-04	-4.81	-0.73055	-4.43e-01	5684	proteasome (prosome, macropain) subunit, alpha type, 3
23446_at	0.0156561	3.16e-04	4.80	-0.73268	5.80e-01	23446	solute carrier family 44, member 1
28998_at	0.0156561	3.18e-04	-4.80	-0.73786	-3.95e-01	28998	mitochondrial ribosomal protein L13
3692_at	0.0156561	3.18e-04	-4.80	-0.73852	-4.32e-01	3692	eukaryotic translation initiation factor 6
10400_at	0.0156561	3.18e-04	-4.80	-0.74009	-6.40e-01	10400	phosphatidylethanolamine N-methyltransferase
10548_at	0.0156561	3.19e-04	-4.80	-0.74145	-4.13e-01	10548	transmembrane 9 superfamily member 1
1939_at	0.0156561	3.20e-04	-4.80	-0.74425	-4.39e-01	1939	ligatin
9235_at	0.0156561	3.20e-04	-4.80	-0.74466	-2.86	9235	interleukin 32
10600_at	0.0156605	3.21e-04	-4.80	-0.74899	-2.92e-01	10600	ubiquitin specific peptidase 16
283537_at	0.0156605	3.22e-04	-4.79	-0.75201	-9.30e-01	283537	solute carrier family 46, member 3
83716_at	0.0156605	3.22e-04	4.79	-0.7533	1.43	83716	cysteine-rich secretory protein LCCL domain containing 2
4677_at	0.0161191	3.33e-04	-4.78	-0.78733	-2.53e-01	4677	asparaginyl-tRNA synthetase
51706_at	0.0161191	3.34e-04	-4.77	-0.78866	-5.16e-01	51706	cytochrome b5 reductase 1
55851_at	0.0161384	3.35e-04	-4.77	-0.79265	-5.03e-01	55851	presenilin enhancer 2 homolog (C. elegans)
51692_at	0.0161951	3.37e-04	-4.77	-0.79902	-5.34e-01	51692	cleavage and polyadenylation specific factor 3, 73kDa
79607_at	0.0162447	3.40e-04	-4.76	-0.80715	-5.58e-01	79607	family with sequence similarity 118, member B
5654_at	0.0162447	3.41e-04	-4.76	-0.81029	-8.27e-01	5654	HtrA serine peptidase 1
4783_at	0.0162447	3.41e-04	4.76	-0.81215	2.95	4783	nuclear factor, interleukin 3 regulated
677_at	0.0162447	3.42e-04	4.76	-0.81309	1.25	677	zinc finger protein 36, C3H type-like 1
79646_at	0.0163906	3.45e-04	-4.76	-0.82504	-6.21e-01	79646	pantothenate kinase 3
9114_at	0.0164907	3.49e-04	-4.75	-0.83403	-4.81e-01	9114	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1
51542_at	0.0165267	3.51e-04	4.75	-0.84259	3.10e-01	51542	vacuolar protein sorting 54 homolog (S. cerevisiae)
5034_at	0.0165267	3.51e-04	-4.75	-0.84274	-4.24e-01	5034	prolyl 4-hydroxylase, beta polypeptide
23678_at	0.0165267	3.52e-04	4.74	-0.8455	3.96e-01	23678	serum/glucocorticoid regulated kinase family, member 3
51001_at	0.0165267	3.53e-04	-4.74	-0.84702	-3.44e-01	51001	MTERF domain containing 1
25844_at	0.0165744	3.56e-04	-4.74	-0.85458	-5.81e-01	25844	Yip1 domain family, member 3
29058_at	0.0165744	3.56e-04	-4.74	-0.85532	-3.58e-01	29058	chromosome 20 open reading frame 30
10009_at	0.0165842	3.57e-04	-4.74	-0.85859	-6.71e-01	10009	zinc finger and BTB domain containing 33
1892_at	0.0166174	3.59e-04	-4.74	-0.8633	-3.80e-01	1892	enoyl CoA hydratase, short chain, 1, mitochondrial
374378_at	0.0166748	3.61e-04	-4.73	-0.8695	-1.50	374378	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 4
11222_at	0.0167255	3.63e-04	-4.73	-0.87527	-3.69e-01	11222	mitochondrial ribosomal protein L3
6713_at	0.0168985	3.68e-04	-4.72	-0.89035	-2.19	6713	squalene epoxidase
3376_at	0.0168985	3.69e-04	-4.72	-0.89209	-6.05e-01	3376	isoleucyl-tRNA synthetase
3667_at	0.0168985	3.69e-04	4.72	-0.89375	8.13e-01	3667	insulin receptor substrate 1
10157_at	0.0171688	3.76e-04	4.71	-0.91275	1.45	10157	aminoadipate-semialdehyde synthase
158056_at	0.0171778	3.77e-04	-4.71	-0.91589	-1.70	158056	MAM domain containing 4
445_at	0.017246	3.80e-04	4.70	-0.92257	8.14e-01	445	argininosuccinate synthase 1
55717_at	0.0175273	3.87e-04	-4.69	-0.94186	-3.22e-01	55717	WD repeat domain 11
10775_at	0.017601	3.89e-04	-4.69	-0.94877	-3.98e-01	10775	processing of precursor 4, ribonuclease P/MRP subunit (S. cerevisiae)
7920_at	0.017649	3.91e-04	-4.69	-0.95415	-5.35e-01	7920	HLA-B associated transcript 5
4927_at	0.0177808	3.95e-04	-4.68	-0.9644	-4.34e-01	4927	nucleoporin 88kDa
55266_at	0.0178327	3.98e-04	-4.68	-0.96997	-1.01	55266	transmembrane protein 19
5440_at	0.0178631	4.00e-04	-4.68	-0.97675	-4.82e-01	5440	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa
51375_at	0.0178631	4.01e-04	-4.67	-0.97799	-5.89e-01	51375	sorting nexin 7
85019_at	0.0178631	4.01e-04	4.67	-0.97936	7.25e-01	85019	chromosome 18 open reading frame 45
2152_at	0.0178663	4.02e-04	4.67	-0.98208	5.61e-01	2152	coagulation factor III (thromboplastin, tissue factor)
1052_at	0.0179038	4.05e-04	4.67	-0.988	1.62	1052	CCAAT/enhancer binding protein (C/EBP), delta
10067_at	0.0179038	4.05e-04	-4.67	-0.99038	-4.26e-01	10067	secretory carrier membrane protein 3
10007_at	0.0179038	4.06e-04	-4.67	-0.99181	-4.69e-01	10007	glucosamine-6-phosphate deaminase 1
127687_at	0.0179754	4.09e-04	-4.66	-0.99843	-5.24e-01	127687	chromosome 1 open reading frame 122
10056_at	0.018139	4.13e-04	-4.66	-1.01029	-3.93e-01	10056	phenylalanyl-tRNA synthetase, beta subunit
84274_at	0.0182726	4.17e-04	-4.65	-1.02046	-3.87e-01	84274	coenzyme Q5 homolog, methyltransferase (S. cerevisiae)
401505_at	0.0182726	4.18e-04	-4.65	-1.02284	-4.64e-01	401505	translocase of outer mitochondrial membrane 5 homolog (yeast)
23582_at	0.0184436	4.24e-04	-4.64	-1.03635	-3.92e-01	23582	cyclin D-type binding-protein 1
10209_at	0.0184436	4.24e-04	4.64	-1.03742	5.75e-01	10209	eukaryotic translation initiation factor 1
10488_at	0.0186456	4.31e-04	-4.63	-1.05406	-7.01e-01	10488	cAMP responsive element binding protein 3
3028_at	0.0186456	4.33e-04	-4.63	-1.0576	-3.74e-01	3028	hydroxysteroid (17-beta) dehydrogenase 10
9663_at	0.0186456	4.33e-04	4.63	-1.05779	6.84e-01	9663	lipin 2
23328_at	0.0186456	4.33e-04	4.63	-1.05851	4.51e-01	23328	SAM and SH3 domain containing 1
6251_at	0.0187668	4.37e-04	-4.63	-1.06764	-4.79e-01	6251	Ras suppressor protein 1
84262_at	0.0188953	4.41e-04	-4.62	-1.07712	-4.41e-01	84262	proteasome (prosome, macropain) assembly chaperone 3
3304_at	0.0189493	4.43e-04	4.62	-1.0825	2.25	3304	heat shock 70kDa protein 1B
9144_at	0.0190342	4.47e-04	-4.62	-1.0902	-4.44e-01	9144	synaptogyrin 2
53345_at	0.0190342	4.48e-04	-4.61	-1.09377	-1.10	53345	transmembrane 6 superfamily member 2
3930_at	0.0190342	4.48e-04	4.61	-1.09438	6.83e-01	3930	lamin B receptor
23590_at	0.0190923	4.51e-04	-4.61	-1.09994	-7.98e-01	23590	prenyl (decaprenyl) diphosphate synthase, subunit 1
143684_at	0.0191698	4.55e-04	4.61	-1.10867	9.64e-01	143684	family with sequence similarity 76, member B
4247_at	0.0191698	4.56e-04	-4.60	-1.11123	-4.54e-01	4247	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
8269_at	0.0191698	4.56e-04	-4.60	-1.11131	-6.02e-01	8269	transmembrane protein 187
5033_at	0.0192257	4.59e-04	4.60	-1.11876	2.47	5033	prolyl 4-hydroxylase, alpha polypeptide I
10799_at	0.0192257	4.59e-04	-4.60	-1.11909	-5.14e-01	10799	ribonuclease P/MRP 40kDa subunit
10243_at	0.019326	4.63e-04	4.60	-1.12726	6.07e-01	10243	gephyrin
22818_at	0.019326	4.64e-04	-4.60	-1.12937	-3.63e-01	22818	coatomer protein complex, subunit zeta 1
56851_at	0.019326	4.67e-04	-4.59	-1.13599	-2.94e-01	56851	chromosome 15 open reading frame 24
509_at	0.019326	4.69e-04	-4.59	-1.1402	-3.54e-01	509	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1
23506_at	0.019326	4.69e-04	4.59	-1.14025	3.70e-01	23506	KIAA0240
6880_at	0.019326	4.70e-04	-4.59	-1.14221	-3.05e-01	6880	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa
8491_at	0.019326	4.70e-04	4.59	-1.14267	3.98e-01	8491	mitogen-activated protein kinase kinase kinase kinase 3
26270_at	0.019326	4.70e-04	-4.59	-1.14333	-9.94e-01	26270	F-box protein 6
23528_at	0.0194039	4.74e-04	4.58	-1.15199	8.52e-01	23528	zinc finger protein 281
7803_at	0.0194039	4.74e-04	4.58	-1.15214	6.64e-01	7803	protein tyrosine phosphatase type IVA, member 1
5728_at	0.019408	4.75e-04	4.58	-1.15469	3.26e-01	5728	phosphatase and tensin homolog
5441_at	0.0194613	4.78e-04	-4.58	-1.15983	-4.99e-01	5441	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa
10912_at	0.0194683	4.79e-04	4.58	-1.16323	2.09	10912	growth arrest and DNA-damage-inducible, gamma
79071_at	0.0194683	4.80e-04	-4.58	-1.16483	-1.13	79071	ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)
11315_at	0.0195786	4.84e-04	-4.57	-1.17296	-2.31e-01	11315	Parkinson disease (autosomal recessive, early onset) 7
9931_at	0.0196315	4.87e-04	4.57	-1.17942	4.35e-01	9931	helicase with zinc finger
8721_at	0.0196315	4.87e-04	-4.57	-1.18033	-2.72e-01	8721	endothelial differentiation-related factor 1
60481_at	0.0197011	4.90e-04	-4.57	-1.18627	-5.60e-01	60481	ELOVL family member 5, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)
2034_at	0.0197895	4.94e-04	4.56	-1.19316	3.95e-01	2034	endothelial PAS domain protein 1
57181_at	0.019816	4.97e-04	-4.56	-1.2007	-4.38e-01	57181	solute carrier family 39 (zinc transporter), member 10
391356_at	0.019816	4.98e-04	-4.56	-1.20208	-3.64e-01	391356	chromosome 2 open reading frame 79
57129_at	0.019816	4.98e-04	-4.56	-1.20222	-5.28e-01	57129	mitochondrial ribosomal protein L47
51367_at	0.019816	5.02e-04	-4.55	-1.21078	-3.93e-01	51367	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)
2132_at	0.019816	5.04e-04	-4.55	-1.21386	-3.78e-01	2132	exostosin 2
125113_at	0.019816	5.05e-04	-4.55	-1.21709	-7.89e-01	125113	keratin 222
56204_at	0.019816	5.05e-04	4.55	-1.21728	5.01e-01	56204	KIAA1370
3422_at	0.019816	5.06e-04	-4.55	-1.21899	-1.13	3422	isopentenyl-diphosphate delta isomerase 1
8100_at	0.019816	5.06e-04	4.55	-1.21951	4.13e-01	8100	intraflagellar transport 88 homolog (Chlamydomonas)
7318_at	0.019816	5.07e-04	-4.55	-1.21994	-4.73e-01	7318	ubiquitin-like modifier activating enzyme 7
10342_at	0.019816	5.07e-04	-4.55	-1.22093	-5.66e-01	10342	TRK-fused gene
51646_at	0.019816	5.07e-04	-4.55	-1.22154	-4.80e-01	51646	yippee-like 5 (Drosophila)
669_at	0.0201864	5.18e-04	-4.54	-1.24284	-7.14e-01	669	2,3-bisphosphoglycerate mutase
23479_at	0.0203227	5.24e-04	-4.53	-1.25406	-1.85e-01	23479	iron-sulfur cluster scaffold homolog (E. coli)
221078_at	0.0203227	5.24e-04	4.53	-1.25419	9.72e-01	221078	NOP2/Sun domain family, member 6
2690_at	0.0203245	5.25e-04	-4.53	-1.25649	-5.73e-01	2690	growth hormone receptor
51734_at	0.0205797	5.34e-04	-4.52	-1.27435	-4.15e-01	51734	selenoprotein X, 1
10916_at	0.0205797	5.34e-04	-4.52	-1.27517	-4.76e-01	10916	melanoma antigen family D, 2
