ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7905929	0.25566	2.02e-03	3.41197708	-1.30898	0.46533435	EFNA1	ephrin A1
7980098	0.25608	2.03e-03	3.40950295	-1.31429	0.40645985	BBOF1///ALDH6A1	basal body orientation factor 1///aldehyde dehydrogenase 6 family member A1
7987475	0.25608	2.04e-03	-3.4072537	-1.31911	-0.3639918	PLCB2	phospholipase C beta 2
8047078	0.25608	2.06e-03	-3.40331329	-1.32755	-0.44844699	MFSD6	major facilitator superfamily domain containing 6
7977058	0.25608	2.07e-03	3.40250692	-1.32928	0.36014967	EIF5	eukaryotic translation initiation factor 5
7973336	0.25608	2.07e-03	-3.40180574	-1.33078	-0.37499477	MMP14	matrix metallopeptidase 14
7931348	0.25608	2.08e-03	3.39998177	-1.33468	0.33533884	FOXI2	forkhead box I2
7986293	0.25608	2.09e-03	-3.39931533	-1.33611	-0.75732084	MCTP2	multiple C2 and transmembrane domain containing 2
8074991	0.25608	2.09e-03	-3.39902926	-1.33672	-0.51733971	GGT5	gamma-glutamyltransferase 5
7918622	0.25608	2.09e-03	3.3982056	-1.33849	0.53413749	SLC16A1	solute carrier family 16 member 1
8076072	0.25643	2.10e-03	3.39612841	-1.34293	0.29710834	KCNJ4	potassium voltage-gated channel subfamily J member 4
7992782	0.25643	2.12e-03	-3.39258661	-1.35051	-0.27740442	CLDN9	claudin 9
7979281	0.25643	2.12e-03	-3.39252531	-1.35064	-0.57110441	WDHD1	WD repeat and HMG-box DNA binding protein 1
8149521	0.25643	2.13e-03	3.3919674	-1.35184	0.59125227	FGL1	fibrinogen like 1
7968128	0.25712	2.15e-03	3.38839604	-1.35948	0.23727092	PABPC3	poly(A) binding protein cytoplasmic 3
8138231	0.25712	2.15e-03	-3.3869659	-1.36254	-0.59923469	THSD7A	thrombospondin type 1 domain containing 7A
8036031	0.25712	2.16e-03	3.38621823	-1.36414	0.40256239		
8089723	0.25712	2.16e-03	3.3852985	-1.3661	0.4298697		
7977511	0.25957	2.19e-03	-3.38020181	-1.377	-0.29220233	TEP1	telomerase associated protein 1
7971905	0.26304	2.23e-03	3.37359305	-1.39112	1.11512928	PCDH20	protocadherin 20
7908499	0.26304	2.25e-03	3.37026066	-1.39823	0.65773184	CFHR5	complement factor H related 5
8067754	0.26304	2.25e-03	3.36948581	-1.39989	0.27182776	C20orf181	chromosome 20 open reading frame 181
7895744	0.26304	2.25e-03	-3.36947638	-1.39991	-0.77006175		
8110920	0.26362	2.27e-03	3.36650759	-1.40625	0.27000591	FASTKD3	FAST kinase domains 3
7989013	0.26362	2.27e-03	3.36589185	-1.40756	0.37797884	RSL24D1	ribosomal L24 domain containing 1
7997128	0.26362	2.30e-03	-3.36180329	-1.41628	-0.32759718	IL34	interleukin 34
7897890	0.26362	2.30e-03	-3.36066048	-1.41872	-0.27132196	VPS13D	vacuolar protein sorting 13 homolog D
7955211	0.26362	2.30e-03	-3.36061959	-1.41881	-0.39703754	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22
7940486	0.26362	2.30e-03	3.36047192	-1.41912	0.20638785	SDHAF2	succinate dehydrogenase complex assembly factor 2
7936320	0.26381	2.31e-03	3.35883655	-1.42261	0.29315597	RPL13AP6	ribosomal protein L13a pseudogene 6
8098103	0.26426	2.33e-03	3.35567433	-1.42935	0.52676716	FNIP2	folliculin interacting protein 2
8041561	0.26426	2.34e-03	3.35493522	-1.43093	0.40825555	MORN2	MORN repeat containing 2
8088919	0.26426	2.34e-03	-3.35416959	-1.43256	-0.54999759	ROBO1	roundabout guidance receptor 1
8175683	0.2674	2.38e-03	-3.34821617	-1.44525	-0.57377692	MIR224///GABRE	microRNA 224///gamma-aminobutyric acid type A receptor epsilon subunit
8141829	0.26847	2.40e-03	-3.34525669	-1.45155	-0.39142287	UPK3BL///POLR2J3///POLR2J2///POLR2J4	uroplakin 3B-like///RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J4, pseudogene
8110183	0.26847	2.40e-03	-3.34371814	-1.45483	-0.9352292	CDHR2	cadherin related family member 2
8175232	0.26847	2.41e-03	3.3427013	-1.45699	0.42034227		
7909999	0.26895	2.44e-03	-3.33763885	-1.46777	-0.32518283		
7989197	0.26895	2.44e-03	-3.33759653	-1.46786	-0.28747186		
7992956	0.26895	2.45e-03	-3.33646125	-1.47028	-0.45618582	GLIS2	GLIS family zinc finger 2
8022338	0.26895	2.45e-03	3.33584849	-1.47158	0.40662366	LOC100996333///ADGRA3	G protein-coupled receptor 125 pseudogene///adhesion G protein-coupled receptor A3
7928189	0.26895	2.46e-03	-3.33483098	-1.47375	-0.43794231	UNC5B	unc-5 netrin receptor B
8014008	0.26895	2.46e-03	3.33410094	-1.4753	0.45892288	BLMH	bleomycin hydrolase
7950117	0.26895	2.47e-03	-3.33291709	-1.47782	-0.34780503		
8163452	0.27186	2.52e-03	-3.32504863	-1.49455	-0.22351743	FKBP15	FK506 binding protein 15
8122013	0.27186	2.53e-03	3.32371864	-1.49737	0.47308014	L3MBTL3	l(3)mbt-like 3 (Drosophila)
8170602	0.27186	2.54e-03	-3.32295857	-1.49899	-0.33879346	ZNF185	zinc finger protein 185 (LIM domain)
7995539	0.27186	2.54e-03	-3.32265752	-1.49963	-0.33673447	NOD2	nucleotide binding oligomerization domain containing 2
7948167	0.27186	2.55e-03	-3.32105188	-1.50304	-0.49148282	APLNR	apelin receptor
8124280	0.27186	2.55e-03	-3.32025627	-1.50473	-0.37573976	FAM65B	family with sequence similarity 65 member B
7995352	0.27186	2.56e-03	3.31980695	-1.50568	0.60764597		
8015456	0.2722	2.58e-03	3.31591481	-1.51395	0.27926161	KLHL11	kelch like family member 11
7960381	0.2722	2.58e-03	3.31571983	-1.51436	0.73754947	CRACR2A	calcium release activated channel regulator 2A
8062623	0.2722	2.60e-03	-3.31268912	-1.5208	-0.32126984	PLCG1	phospholipase C gamma 1
8061447	0.2722	2.60e-03	-3.31250818	-1.52118	-0.43375812	PYGB	phosphorylase, glycogen; brain
8112994	0.2722	2.61e-03	3.3117548	-1.52278	0.72333789		
8147030	0.2722	2.61e-03	-3.31089507	-1.5246	-1.04501005	STMN2	stathmin 2
7963092	0.2722	2.62e-03	-3.31061177	-1.52521	-0.41490371	FMNL3	formin like 3
8019711	0.27272	2.65e-03	3.30620925	-1.53455	0.29926537	SCGB1C2///SCGB1C1	secretoglobin family 1C member 2///secretoglobin family 1C member 1
8086467	0.27272	2.65e-03	-3.30616312	-1.53464	-0.45403338	ANO10	anoctamin 10
8055688	0.27272	2.65e-03	3.30601959	-1.53495	0.61579439	RND3	Rho family GTPase 3
8092348	0.27272	2.66e-03	-3.30467504	-1.5378	-0.43733606	LAMP3	lysosomal associated membrane protein 3
8045075	0.27272	2.66e-03	3.30376674	-1.53973	0.30126733	GPR17	G protein-coupled receptor 17
8115099	0.27371	2.68e-03	-3.30112883	-1.54532	-0.49211547	PDGFRB	platelet derived growth factor receptor beta
7919852	0.27372	2.69e-03	-3.29990651	-1.54791	-0.30218822		
8072931	0.27474	2.71e-03	3.29664993	-1.55481	0.51714282	GCAT	glycine C-acetyltransferase
7937944	0.27474	2.72e-03	3.29564213	-1.55695	0.29543885	OR52M1	olfactory receptor family 52 subfamily M member 1
7979455	0.27474	2.73e-03	-3.29376289	-1.56093	-0.29757579	RTN1	reticulon 1
7918876	0.27474	2.73e-03	3.29341036	-1.56167	0.43242069		
7922162	0.27474	2.75e-03	3.29127378	-1.5662	0.64607556	SLC19A2	solute carrier family 19 member 2
7910377	0.27474	2.75e-03	3.29057026	-1.56769	1.4632832		
7893184	0.27474	2.76e-03	3.28888503	-1.57126	0.56488391		
8141050	0.27474	2.77e-03	3.28805994	-1.573	0.43558098	RPS3A	ribosomal protein S3A
8134030	0.27474	2.78e-03	3.28607233	-1.57721	0.64293303	STEAP1	six transmembrane epithelial antigen of the prostate 1
7896094	0.27474	2.79e-03	3.2858958	-1.57758	0.43423699		
8164630	0.27474	2.79e-03	3.28541041	-1.57861	0.34316119	QRFP	pyroglutamylated RFamide peptide
8133413	0.27504	2.80e-03	-3.28381939	-1.58198	-0.33006722	LIMK1	LIM domain kinase 1
7935270	0.27614	2.82e-03	3.28107571	-1.58778	0.40151401	BLNK	B-cell linker
7914878	0.27634	2.83e-03	-3.2796322	-1.59084	-0.52101629	CLSPN	claspin
8158028	0.27654	2.85e-03	-3.27737701	-1.59561	-0.37315431	LRSAM1	leucine rich repeat and sterile alpha motif containing 1
8005200	0.27654	2.86e-03	3.27502295	-1.60058	0.60954428	SNORD49B///LRRC75A-AS1	small nucleolar RNA, C/D box 49B///LRRC75A antisense RNA 1
8056102	0.27654	2.87e-03	3.27426498	-1.60218	0.41006201	LY75-CD302///CD302///LY75-CD302///CD302///LY75	LY75-CD302 readthrough///CD302 molecule///LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75
7925130	0.27654	2.88e-03	-3.27301303	-1.60483	-0.34553296	TARBP1	TAR (HIV-1) RNA binding protein 1
7965152	0.27654	2.89e-03	3.27110935	-1.60885	0.3261865		
8006736	0.27654	2.90e-03	3.2706309	-1.60986	0.2840865	DUSP14	dual specificity phosphatase 14
7957167	0.27654	2.90e-03	-3.27021718	-1.61074	-0.47442209	TMEM19	transmembrane protein 19
7979269	0.27654	2.90e-03	3.27009404	-1.611	0.36117827	GCH1	GTP cyclohydrolase 1
7941214	0.27654	2.92e-03	-3.26754353	-1.61639	-0.41662083	POLA2	DNA polymerase alpha 2, accessory subunit
8059996	0.27654	2.93e-03	3.26623423	-1.61915	0.44214048	PER2	period circadian clock 2
7957560	0.27654	2.93e-03	3.26603849	-1.61957	0.31169326	CRADD	CASP2 and RIPK1 domain containing adaptor with death domain
7926239	0.27654	2.94e-03	-3.26482195	-1.62213	-0.42852742	OPTN	optineurin
8145470	0.27654	2.94e-03	-3.26410761	-1.62364	-0.4887763	DPYSL2	dihydropyrimidinase like 2
8153959	0.27654	2.95e-03	-3.26271182	-1.62659	-0.54222471	DOCK8	dedicator of cytokinesis 8
7988921	0.27654	2.96e-03	-3.26235911	-1.62733	-0.46154984	MYO5A	myosin VA
8168873	0.27671	2.98e-03	-3.25956472	-1.63323	-0.56176268	ARMCX6	armadillo repeat containing, X-linked 6
8044212	0.27671	2.98e-03	-3.25923971	-1.63392	-0.6871961	SULT1C2	sulfotransferase family 1C member 2
7972577	0.27671	2.98e-03	3.25879423	-1.63486	0.27305624	RPS26P11///RPS26	ribosomal protein S26 pseudogene 11///ribosomal protein S26
8056257	0.27747	3.01e-03	-3.25533851	-1.64215	-0.50059803	FAP	fibroblast activation protein alpha
8010086	0.27747	3.01e-03	3.25496535	-1.64293	0.32367767	METTL23	methyltransferase like 23
8095402	0.27747	3.02e-03	-3.25443239	-1.64406	-0.71740149	UGT2A3	UDP glucuronosyltransferase family 2 member A3
8022646	0.28061	3.06e-03	-3.24888444	-1.65576	-0.4019637	KCTD1	potassium channel tetramerization domain containing 1
7920687	0.28067	3.08e-03	-3.24684152	-1.66006	-0.37179797	GBAP1	glucosylceramidase beta pseudogene 1
8026424	0.28067	3.09e-03	-3.24474027	-1.66449	-0.68992532	CYP4F22	cytochrome P450 family 4 subfamily F member 22
7896296	0.28067	3.09e-03	-3.24453122	-1.66493	-0.40521176		
7893344	0.28067	3.09e-03	3.24446222	-1.66507	0.31761049		
7893259	0.28331	3.14e-03	3.23873448	-1.67714	0.50608322		
7893461	0.28331	3.14e-03	3.23860684	-1.67741	0.56876263		
8016371	0.28399	3.19e-03	-3.2321837	-1.69092	-0.35746795	SCRN2	secernin 2
8106556	0.28399	3.19e-03	3.23206547	-1.69117	0.57139533	CMYA5	cardiomyopathy associated 5
8041763	0.28399	3.19e-03	-3.23195979	-1.69139	-0.76457562	PRKCE	protein kinase C epsilon
8018761	0.28399	3.24e-03	-3.22668658	-1.70248	-0.45602331	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
8180372	0.28399	3.24e-03	-3.22668658	-1.70248	-0.45602331	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
8031981	0.28399	3.24e-03	-3.22638839	-1.70311	-0.58079506	WASH1///LOC100134445///WASH7P///WASH5P///WASH3P	WAS protein family homolog 1///uncharacterized LOC100134445///WAS protein family homolog 7 pseudogene///WAS protein family homolog 5 pseudogene///WAS protein family homolog 3 pseudogene
8123763	0.28399	3.24e-03	3.22568299	-1.70459	0.26656659		
7894134	0.28399	3.25e-03	3.22521071	-1.70559	0.43579295		
8179228	0.28399	3.26e-03	-3.22377495	-1.7086	-0.49103162	TCF19	transcription factor 19
8138454	0.28399	3.27e-03	3.22244778	-1.71139	0.34278416	TWISTNB	TWIST neighbor
7963575	0.28399	3.27e-03	3.22228777	-1.71173	0.32872504	EIF4B	eukaryotic translation initiation factor 4B
7896690	0.28399	3.28e-03	3.22080373	-1.71485	0.39273823		
8162236	0.28399	3.28e-03	-3.22068532	-1.71509	-0.41577984	SEMA4D	semaphorin 4D
7975626	0.28399	3.30e-03	3.21843075	-1.71983	0.3721411	ELMSAN1	ELM2 and Myb/SANT domain containing 1
8120967	0.28399	3.32e-03	3.21664822	-1.72357	0.47547804	NT5E	5'-nucleotidase ecto
8052022	0.28399	3.32e-03	3.21632043	-1.72426	0.44059222		
8049246	0.28399	3.33e-03	-3.21549804	-1.72599	-0.41265108	INPP5D	inositol polyphosphate-5-phosphatase D
8130934	0.28399	3.34e-03	3.21416022	-1.7288	0.35209346	LINC00242///LINC00574	long intergenic non-protein coding RNA 242///long intergenic non-protein coding RNA 574
8169210	0.28399	3.35e-03	3.21338396	-1.73043	0.50681064	RIPPLY1///CLDN2	ripply transcriptional repressor 1///claudin 2
7949792	0.28399	3.36e-03	-3.21145463	-1.73448	-0.38309715	PTPRCAP	protein tyrosine phosphatase, receptor type C associated protein
8171865	0.28399	3.38e-03	3.2096096	-1.73835	0.64405232		
7978628	0.28399	3.38e-03	3.20938117	-1.73883	0.32361938	PPP2R3C	protein phosphatase 2 regulatory subunit B''gamma
8152355	0.28399	3.39e-03	3.20875188	-1.74015	0.59576105	SYBU	syntabulin
7894326	0.28399	3.39e-03	-3.20822773	-1.74125	-0.45287483		
7915846	0.28399	3.39e-03	-3.20798761	-1.74175	-0.21965632	MKNK1	MAP kinase interacting serine/threonine kinase 1
7900228	0.28399	3.40e-03	3.20643485	-1.74501	0.36297133	NDUFS5///SNORA70///RPL10///DNASE1L1	NADH:ubiquinone oxidoreductase subunit S5///small nucleolar RNA, H/ACA box 70///ribosomal protein L10///deoxyribonuclease 1 like 1
8079462	0.28399	3.41e-03	-3.20582496	-1.74629	-0.2581103	NBEAL2	neurobeachin like 2
8144699	0.28399	3.44e-03	-3.20214629	-1.754	-0.94623357		
7927186	0.28399	3.45e-03	-3.20172339	-1.75489	-0.5024498	RASSF4	Ras association domain family member 4
8144786	0.28399	3.45e-03	3.20123326	-1.75591	0.33481184	SLC7A2	solute carrier family 7 member 2
8159086	0.28399	3.45e-03	-3.20090745	-1.7566	-0.72400549	ADAMTSL2	ADAMTS like 2
7923659	0.28399	3.45e-03	3.20089168	-1.75663	0.38342488	PPP1R15B	protein phosphatase 1 regulatory subunit 15B
7981601	0.28399	3.46e-03	-3.19992458	-1.75866	-0.80125358	IGHV3-23///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG2///IGHG1///IGHD///IGHA2	immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)
7962537	0.28399	3.47e-03	3.19939397	-1.75977	0.67243919	SLC38A2	solute carrier family 38 member 2
7973813	0.28399	3.47e-03	3.19907418	-1.76044	0.36045962	AP4S1	adaptor related protein complex 4 sigma 1 subunit
8066716	0.28399	3.47e-03	-3.19858214	-1.76147	-0.32005891	ELMO2	engulfment and cell motility 2
7920409	0.28399	3.48e-03	3.19823965	-1.76219	0.26913992	JTB	jumping translocation breakpoint
7984276	0.28399	3.49e-03	-3.19681834	-1.76516	-0.29858596	SLC24A1	solute carrier family 24 member 1
8156309	0.28399	3.49e-03	3.19655059	-1.76573	1.2380697	GADD45G	growth arrest and DNA damage inducible gamma
7942679	0.28399	3.50e-03	-3.19558435	-1.76775	-0.52281978	ACER3	alkaline ceramidase 3
7910901	0.28399	3.51e-03	3.19432272	-1.77039	0.35613333	LOC100130331	POTE ankyrin domain family, member F pseudogene
8154381	0.28399	3.51e-03	3.19393306	-1.77121	0.72850814	LURAP1L	leucine rich adaptor protein 1 like
7944006	0.28399	3.52e-03	3.19317392	-1.7728	0.33655647	RBM7	RNA binding motif protein 7
7896707	0.28399	3.52e-03	3.19284765	-1.77348	0.36988905		
8026315	0.28399	3.54e-03	-3.19112509	-1.77709	-0.27646973	PKN1	protein kinase N1
8013159	0.28399	3.54e-03	-3.19102135	-1.7773	-0.22331686	TOM1L2	target of myb1 like 2 membrane trafficking protein
7894067	0.28585	3.57e-03	-3.18746839	-1.78474	-0.35378405		
7981078	0.28646	3.59e-03	3.18515705	-1.78958	0.38924807	SERPINA11	serpin family A member 11
7896695	0.28646	3.60e-03	-3.18465265	-1.79063	-0.53123654		
8060949	0.28646	3.61e-03	-3.18282668	-1.79445	-0.38677639	ANKEF1	ankyrin repeat and EF-hand domain containing 1
7951422	0.28646	3.63e-03	-3.18118876	-1.79788	-0.41930595	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils
7982271	0.28646	3.64e-03	-3.18007962	-1.80019	-0.50658374	GOLGA8O///GOLGA8T///GOLGA8IP	golgin A8 family member O///golgin A8 family member T///golgin A8 family member I, pseudogene
8052747	0.28646	3.64e-03	3.17969105	-1.80101	0.46140682	BMP10	bone morphogenetic protein 10
7943892	0.28646	3.65e-03	-3.1789836	-1.80249	-0.51158553	NCAM1	neural cell adhesion molecule 1
7925161	0.28646	3.65e-03	3.17896572	-1.80252	0.30551463	IRF2BP2	interferon regulatory factor 2 binding protein 2
8037389	0.28646	3.66e-03	-3.17753071	-1.80552	-0.27377393	SMG9	SMG9, nonsense mediated mRNA decay factor
8061129	0.28646	3.67e-03	-3.17712897	-1.80636	-0.27552842	MGME1///MGME1	mitochondrial genome maintenance exonuclease 1///mitochondrial genome maintenance exonuclease 1
8016259	0.28646	3.68e-03	-3.17592455	-1.80888	-0.57837413	LRRC37A2///LRRC37A3///LRRC37A	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37A
8062782	0.28646	3.68e-03	3.17529462	-1.8102	0.24475474	TOX2	TOX high mobility group box family member 2
8083233	0.28873	3.73e-03	-3.17030683	-1.82061	-0.67947049	ZIC1	Zic family member 1
8044094	0.28873	3.74e-03	-3.16941361	-1.82248	-0.34787835	TMEM182	transmembrane protein 182
8035639	0.28873	3.75e-03	-3.16822413	-1.82496	-0.64066237	HAPLN4	hyaluronan and proteoglycan link protein 4
8005655	0.28873	3.75e-03	-3.16795358	-1.82553	-0.81776821		
8002492	0.28873	3.76e-03	-3.16682614	-1.82788	-1.1821756	HYDIN2///HYDIN	HYDIN2, axonemal central pair apparatus protein (pseudogene)///HYDIN, axonemal central pair apparatus protein
8102410	0.28873	3.76e-03	3.16658904	-1.82837	0.26170907	RPS26P11///RPS26	ribosomal protein S26 pseudogene 11///ribosomal protein S26
7893992	0.28903	3.79e-03	-3.16407417	-1.83362	-1.16278281		
7940824	0.28903	3.80e-03	-3.1624543	-1.837	-0.33242494	NAA40	N(alpha)-acetyltransferase 40, NatD catalytic subunit
8180390	0.28903	3.81e-03	-3.16148359	-1.83903	-0.37270606		
8161945	0.28903	3.82e-03	-3.16030776	-1.84148	-0.72497694	RASEF	RAS and EF-hand domain containing
7895099	0.28903	3.82e-03	3.16026978	-1.84156	1.2691249		
7916341	0.28903	3.84e-03	-3.15864913	-1.84494	-0.24252415		
7964246	0.28903	3.85e-03	3.15762483	-1.84707	0.48460524	SNORD59B	small nucleolar RNA, C/D box 59B
8056983	0.28903	3.85e-03	-3.15750053	-1.84733	-0.40056098	LOC100130691	uncharacterized LOC100130691
8024485	0.28903	3.85e-03	3.15737413	-1.8476	0.92327419	GADD45B	growth arrest and DNA damage inducible beta
8077198	0.28903	3.87e-03	3.15588852	-1.85069	0.36677509	FLJ43315	asparagine synthetase pseudogene
7944339	0.28903	3.87e-03	-3.15587512	-1.85072	-0.94436701		
7979725	0.28903	3.87e-03	3.15529608	-1.85193	0.53482834	PLEKHH1///PIGH	pleckstrin homology, MyTH4 and FERM domain containing H1///phosphatidylinositol glycan anchor biosynthesis class H
8106181	0.28971	3.89e-03	3.15346735	-1.85574	0.22142413	BTF3	basic transcription factor 3
8076137	0.28999	3.90e-03	3.1521846	-1.85841	0.34108971	SUN2	Sad1 and UNC84 domain containing 2
8118086	0.29085	3.93e-03	-3.14901201	-1.86502	-0.49251565	TCF19	transcription factor 19
8177947	0.29085	3.93e-03	-3.14901201	-1.86502	-0.49251565	TCF19	transcription factor 19
8164304	0.29085	3.94e-03	3.1483387	-1.86642	0.34534388	LOC100131355///ST6GALNAC6	uncharacterized LOC100131355///ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6
7981724	0.29142	3.96e-03	-3.14658811	-1.87007	-1.34412107	IGHG1///IGHD	immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta
8158147	0.29142	3.96e-03	3.14578703	-1.87174	0.93229488	SLC25A25	solute carrier family 25 member 25
8000897	0.29231	4.00e-03	-3.1422124	-1.87917	-0.26245599		
8171381	0.29231	4.00e-03	-3.14212009	-1.87937	-0.42078109	FANCB	Fanconi anemia complementation group B
8070925	0.29231	4.01e-03	3.14136965	-1.88093	0.29731196		
8139889	0.29231	4.01e-03	3.14104669	-1.8816	0.61012298		
7927031	0.29256	4.02e-03	3.13983285	-1.88413	0.34893988		
7895673	0.29301	4.04e-03	3.13802085	-1.88789	1.10989603		
7991209	0.29301	4.05e-03	3.13732368	-1.88934	0.30548423	MRPL46	mitochondrial ribosomal protein L46
7894971	0.29301	4.07e-03	3.13574587	-1.89262	0.33454401		
7979551	0.29301	4.07e-03	3.13573848	-1.89264	0.24459767	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon
7917896	0.29311	4.08e-03	3.13394765	-1.89636	0.30448483	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit
7894490	0.29311	4.09e-03	3.13291811	-1.8985	0.65709839		
7894975	0.29311	4.09e-03	3.13291811	-1.8985	0.65709839		
8002470	0.29311	4.11e-03	-3.13134731	-1.90177	-0.98422071	HYDIN2	HYDIN2, axonemal central pair apparatus protein (pseudogene)
7893990	0.29311	4.12e-03	-3.13028738	-1.90397	-0.71153679		
8002152	0.29311	4.13e-03	-3.12914239	-1.90635	-0.41619021	SLC12A4	solute carrier family 12 member 4
8131475	0.29311	4.14e-03	3.12873778	-1.90719	0.3531001	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
8022418	0.29311	4.15e-03	3.12775461	-1.90923	0.55078683		
7905067	0.29311	4.15e-03	-3.12703267	-1.91073	-0.43982078	HIST2H4B///HIST2H4A	histone cluster 2, H4b///histone cluster 2, H4a
7919627	0.29311	4.15e-03	-3.12703267	-1.91073	-0.43982078	HIST2H4B///HIST2H4A	histone cluster 2, H4b///histone cluster 2, H4a
8015031	0.29332	4.17e-03	-3.12590025	-1.91308	-0.52172746	CCR7	C-C motif chemokine receptor 7
8125780	0.2936	4.18e-03	-3.12465958	-1.91566	-0.92314904	IP6K3	inositol hexakisphosphate kinase 3
8037502	0.29564	4.22e-03	3.120811	-1.92364	0.29580337	NKPD1	NTPase, KAP family P-loop domain containing 1
